c_hlevel;c_fullname;c_name;c_synonym_cd;c_visualattributes;c_totalnum;c_basecode;c_metadataxml;c_facttablecolumn;c_tablename;c_columnname;c_columndatatype;c_operator;c_dimcode;c_comment;c_tooltip;m_applied_path;update_date;download_date;import_date;sourcesystem_cd;valuetype_cd;m_exclusion_cd;c_path;c_symbol
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505067804\;NDC:60505067804;N;LI ;NULL;NDC:60505067804;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505067804\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:60505067804;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505067804:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505083400\;NDC:60505083400;N;LI ;NULL;NDC:60505083400;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505083400\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:60505083400;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505083400:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505083404\;NDC:60505083404;N;LI ;NULL;NDC:60505083404;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505083404\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:60505083404;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505083404:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505603004\;NDC:60505603004;N;LI ;NULL;NDC:60505603004;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\60505603004\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:60505603004;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:60505603004:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\63323032620\;NDC:63323032620;N;LI ;NULL;NDC:63323032620;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\63323032620\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:63323032620;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63323032620:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\63323032640\;NDC:63323032640;N;LI ;NULL;NDC:63323032640;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\63323032640\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:63323032640;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:63323032640:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\67184100201\;NDC:67184100201;N;LI ;NULL;NDC:67184100201;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\67184100201\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:67184100201;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:67184100201:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005101\;NDC:68820005101;N;LI ;NULL;NDC:68820005101;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005101\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:68820005101;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68820005101:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005103\;NDC:68820005103;N;LI ;NULL;NDC:68820005103;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005103\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:68820005103;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68820005103:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005201\;NDC:68820005201;N;LI ;NULL;NDC:68820005201;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005201\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:68820005201;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68820005201:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005203\;NDC:68820005203;N;LI ;NULL;NDC:68820005203;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\68820005203\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injectioncefepime 500 MG Injection\cefepime 500 MG Injection\NDC:68820005203;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68820005203:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\726806\;Retired RxCUI:726806;N;LI ;NULL;RXNORM:726806;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665097\726806\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepime\cefepime Injection\cefepime 500 MG Injection\Retired RxCUI:726806;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:726806:retired:scd/sbd;MEDS;NULL;NULL;NULL
8;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\;Cefepime 500 Mg Injection [Maxipime];N;FA ;NULL;RXNORM:1665099;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepime\cefepime Injection\Cefepime 500 Mg Injection [Max;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:1665099:undefined:SBD;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773199\;NDC:00003773199;N;LI ;NULL;NDC:00003773199;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773199\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773199;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773199:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773218\;NDC:00003773218;N;LI ;NULL;NDC:00003773218;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773218\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773218;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773218:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773220\;NDC:00003773220;N;LI ;NULL;NDC:00003773220;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773220\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773220;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773220:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773228\;NDC:00003773228;N;LI ;NULL;NDC:00003773228;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773228\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773228;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773228:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773289\;NDC:00003773289;N;LI ;NULL;NDC:00003773289;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773289\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773289;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773289:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773295\;NDC:00003773295;N;LI ;NULL;NDC:00003773295;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773295\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773295;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773295:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773299\;NDC:00003773299;N;LI ;NULL;NDC:00003773299;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00003773299\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00003773299;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00003773299:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021701\;NDC:00409021701;N;LI ;NULL;NDC:00409021701;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021701\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00409021701;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00409021701:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021901\;NDC:00409021901;N;LI ;NULL;NDC:00409021901;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021901\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00409021901;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00409021901:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021911\;NDC:00409021911;N;LI ;NULL;NDC:00409021911;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409021911\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00409021911;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00409021911:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409022101\;NDC:00409022101;N;LI ;NULL;NDC:00409022101;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409022101\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00409022101;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00409022101:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409022111\;NDC:00409022111;N;LI ;NULL;NDC:00409022111;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\00409022111\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:00409022111;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00409022111:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005300\;NDC:17101005300;N;LI ;NULL;NDC:17101005300;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005300\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:17101005300;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:17101005300:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005301\;NDC:17101005301;N;LI ;NULL;NDC:17101005301;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005301\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:17101005301;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:17101005301:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005400\;NDC:17101005400;N;LI ;NULL;NDC:17101005400;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005400\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:17101005400;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:17101005400:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005403\;NDC:17101005403;N;LI ;NULL;NDC:17101005403;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\17101005403\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:17101005403;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:17101005403:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\213201\;Retired CUI:213201;N;LI ;NULL;RXNORM:213201;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\213201\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\Retired CUI:213201;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:213201:retired rxcui:retired rxcui;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005301\;NDC:51479005301;N;LI ;NULL;NDC:51479005301;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005301\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:51479005301;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:51479005301:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005310\;NDC:51479005310;N;LI ;NULL;NDC:51479005310;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005310\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:51479005310;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:51479005310:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005401\;NDC:51479005401;N;LI ;NULL;NDC:51479005401;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005401\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:51479005401;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:51479005401:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005402\;NDC:51479005402;N;LI ;NULL;NDC:51479005402;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\20481\1665087\1665099\51479005402\;UPitt.DBMI.MMorris RxNav API 2018.09.30;Medications VA Classes\Antimicrobials\Penicillins and beta-lactam antimicrobials\Cephalosporin 4th generation\cefepimecefepime Injection\\cefepime 500 MG Injection [Maxipime]\NDC:51479005402;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:51479005402:ndc:ndc;MEDS;NULL;NULL;NULL
